objectid,joinid,permyear,county,jurisdictn,apn,address,zip,projname,hcategory,vlowdr,vlowndr,vlowtot,lowdr,lowndr,lowtot,moddr,modndr,modtot,amodtot,totalunit,tenure,mapped,mapnotes,pda,pdacycle,pdajoinid,tpa,tpacycle,hsngsite,rhnacycle,notes,ObjectId2
,657c95fe-8ecf-11e8-9eb6-529269fb1459,2017,6001,Newark,NULL,37830 Spring Tide Road,94560,WILLIAM LYON HOMES INC,SF,0,0,0,0,0,0,0,0,0,1,1,NULL,Y,NULL,Y,2017,NEW1,N,,Y,2015-2023,NULL,101
,657c9842-8ecf-11e8-9eb6-529269fb1459,2017,6001,Newark,NULL,37910 Spring Tide Road,94560,WILLIAM LYON HOMES INC,SF,0,0,0,0,0,0,0,0,0,1,1,NULL,Y,NULL,Y,2017,NEW1,N,,Y,2015-2023,NULL,102
,657c9a68-8ecf-11e8-9eb6-529269fb1459,2017,6001,Newark,NULL,8537 Jetty Way,94560,WILLIAM LYON HOMES INC,SF,0,0,0,0,0,0,0,0,0,1,1,NULL,Y,NULL,Y,2017,NEW1,N,,Y,2015-2023,NULL,103
,657c9c98-8ecf-11e8-9eb6-529269fb1459,2017,6001,Newark,NULL,37816 Spring Tide Road,94560,WILLIAM LYON HOMES INC,SF,0,0,0,0,0,0,0,0,0,1,1,NULL,Y,NULL,Y,2017,NEW1,N,,Y,2015-2023,NULL,104
,657c9ee6-8ecf-11e8-9eb6-529269fb1459,2017,6001,Newark,NULL,8548 Jetty Way,94560,WILLIAM LYON HOMES INC,SF,0,0,0,0,0,0,0,0,0,1,1,NULL,Y,NULL,Y,2017,NEW1,N,,Y,2015-2023,NULL,105
,657ca134-8ecf-11e8-9eb6-529269fb1459,2017,6001,Newark,NULL,37922 Spring Tide Road,94560,WILLIAM LYON HOMES INC,SF,0,0,0,0,0,0,0,0,0,1,1,NULL,Y,NULL,Y,2017,NEW1,N,,Y,2015-2023,NULL,106
,6d978584-726c-11e8-adc0-fa7ae01bbebc,2017,6001,Dublin,NULL,7058 KYLEMORE CIR,94568,ENCLAVE @ TASSAJARA HIGHLANDS,SF,0,0,0,0,0,0,0,0,0,1,1,NULL,Y,NULL,N,,,N,,Y,2015-2023,NULL,107
,54be3074-8ecf-11e8-9eb6-529269fb1459,2017,6001,Newark,NULL,37919 Harbor Light Road,94560,WILLIAM LYON HOMES INC,SF,0,0,0,0,0,0,0,0,0,1,1,NULL,Y,NULL,Y,2017,NEW1,N,,Y,2015-2023,NULL,108
,319df02a-74e4-11e8-adc0-fa7ae01bbebc,2017,6001,Berkeley,054 180201000,1531 DERBY St,NULL,NULL,SU,0,0,0,0,0,0,0,0,0,1,1,NULL,Y,NULL,N,,,N,,N,,NULL,109
,657ce964-8ecf-11e8-9eb6-529269fb1459,2017,6001,Newark,NULL,38985 Primula Terrace,94560,"D.R. Horton Bay, Inc",5+,0,0,0,0,0,0,0,0,0,1,1,NULL,Y,NULL,N,,,N,,Y,2015-2023,NULL,110
,54bdd340-8ecf-11e8-9eb6-529269fb1459,2017,6001,Newark,NULL,36146 Forestwood Dr,94560,Classic Communities,SF,0,0,0,0,0,0,0,0,0,1,1,NULL,Y,NULL,N,,,N,,Y,2015-2023,NULL,111
,319da75a-74e4-11e8-adc0-fa7ae01bbebc,2017,6001,Berkeley,054 171800700,2241 WARD St,NULL,NULL,SU,0,0,0,0,0,0,0,0,0,1,1,NULL,Y,NULL,N,,,Y,2017,N,,NULL,112
,657ca6a2-8ecf-11e8-9eb6-529269fb1459,2017,6001,Newark,NULL,8539 Jetty Way,94560,WILLIAM LYON HOMES INC,SF,0,0,0,0,0,0,0,0,0,1,1,NULL,Y,NULL,Y,2017,NEW1,N,,Y,2015-2023,NULL,113
,657ca90e-8ecf-11e8-9eb6-529269fb1459,2017,6001,Newark,NULL,37856 Spring Tide Road,94560,WILLIAM LYON HOMES INC,SF,0,0,0,0,0,0,0,0,0,1,1,NULL,Y,NULL,Y,2017,NEW1,N,,Y,2015-2023,NULL,114
,657cab3e-8ecf-11e8-9eb6-529269fb1459,2017,6001,Newark,NULL,8542 Jetty Way,94560,WILLIAM LYON HOMES INC,SF,0,0,0,0,0,0,0,0,0,1,1,NULL,Y,NULL,Y,2017,NEW1,N,,Y,2015-2023,NULL,115
,657cad82-8ecf-11e8-9eb6-529269fb1459,2017,6001,Newark,NULL,8533 Jetty Way,94560,WILLIAM LYON HOMES INC,SF,0,0,0,0,0,0,0,0,0,1,1,NULL,Y,NULL,Y,2017,NEW1,N,,Y,2015-2023,NULL,116
,657cafbc-8ecf-11e8-9eb6-529269fb1459,2017,6001,Newark,NULL,37884 Spring Tide Road,94560,WILLIAM LYON HOMES INC,SF,0,0,0,0,0,0,0,0,0,1,1,NULL,Y,NULL,Y,2017,NEW1,N,,Y,2015-2023,NULL,117
,657cb200-8ecf-11e8-9eb6-529269fb1459,2017,6001,Newark,NULL,5665 Pandorea Terrace,94560,"CONTINENTAL RESIDENTIAL, INC",5+,0,0,0,0,0,0,0,0,0,1,1,NULL,Y,NULL,N,,,N,,Y,2015-2023,NULL,118
,657cb3fe-8ecf-11e8-9eb6-529269fb1459,2017,6001,Newark,NULL,5633 Pandorea Terrace,94560,"CONTINENTAL RESIDENTIAL, INC",5+,0,0,0,0,0,0,0,0,0,1,1,NULL,Y,NULL,N,,,N,,Y,2015-2023,NULL,119
,657cba02-8ecf-11e8-9eb6-529269fb1459,2017,6001,Newark,NULL,38856 Myrsine Place,94560,"CONTINENTAL RESIDENTIAL, INC",2 to 4,0,0,0,0,0,0,0,0,0,1,1,NULL,Y,NULL,N,,,N,,Y,2015-2023,NULL,120
,657cbc78-8ecf-11e8-9eb6-529269fb1459,2017,6001,Newark,NULL,38929 Trillium Way,94560,"CONTINENTAL RESIDENTIAL, INC",5+,0,0,0,0,0,0,0,0,0,1,1,NULL,Y,NULL,N,,,N,,Y,2015-2023,NULL,121
,657cbea8-8ecf-11e8-9eb6-529269fb1459,2017,6001,Newark,NULL,5740 Pandorea Terrace,94560,"CONTINENTAL RESIDENTIAL, INC",2 to 4,0,0,0,0,0,0,0,0,0,1,1,NULL,Y,NULL,N,,,N,,Y,2015-2023,NULL,122
,657cc0d8-8ecf-11e8-9eb6-529269fb1459,2017,6001,Newark,NULL,38920 Primula Terrace,94560,"CONTINENTAL RESIDENTIAL, INC",2 to 4,0,0,0,0,0,0,0,0,0,1,1,NULL,Y,NULL,N,,,N,,Y,2015-2023,NULL,123
,657cc312-8ecf-11e8-9eb6-529269fb1459,2017,6001,Newark,NULL,38936 Primula Terrace,94560,"CONTINENTAL RESIDENTIAL, INC",5+,0,0,0,0,0,0,0,0,0,1,1,NULL,Y,NULL,N,,,N,,Y,2015-2023,NULL,124
,657cc542-8ecf-11e8-9eb6-529269fb1459,2017,6001,Newark,NULL,5652 Coffeeberry Road,94560,"CONTINENTAL RESIDENTIAL, INC",2 to 4,0,0,0,0,0,0,0,0,0,1,1,NULL,Y,NULL,N,,,N,,N,,NULL,125
,657cc77c-8ecf-11e8-9eb6-529269fb1459,2017,6001,Newark,NULL,5653 Coffeeberry Road,94560,"CONTINENTAL RESIDENTIAL, INC",2 to 4,0,0,0,0,0,0,0,0,0,1,1,NULL,Y,NULL,N,,,N,,Y,2015-2023,NULL,126
,657ccd08-8ecf-11e8-9eb6-529269fb1459,2017,6001,Newark,NULL,38904 Snapdragon Place,94560,"CONTINENTAL RESIDENTIAL, INC",2 to 4,0,0,0,0,0,0,0,0,0,1,1,NULL,Y,NULL,N,,,N,,Y,2015-2023,NULL,127
,657ccf6a-8ecf-11e8-9eb6-529269fb1459,2017,6001,Newark,NULL,38932 Snapdragon Place,94560,"CONTINENTAL RESIDENTIAL, INC",2 to 4,0,0,0,0,0,0,0,0,0,1,1,NULL,Y,NULL,N,,,N,,Y,2015-2023,NULL,128
,657ceb80-8ecf-11e8-9eb6-529269fb1459,2017,6001,Newark,NULL,38953 Primula Terrace,94560,"D.R. Horton Bay, Inc",5+,0,0,0,0,0,0,0,0,0,1,1,NULL,Y,NULL,N,,,N,,Y,2015-2023,NULL,129
,657cf18e-8ecf-11e8-9eb6-529269fb1459,2017,6001,Newark,NULL,38904 Spicebush Place,94560,"DR Horton Bay, Inc",2 to 4,0,0,0,0,0,0,0,0,0,1,1,NULL,Y,NULL,N,,,N,,Y,2015-2023,NULL,130
,657cf3e6-8ecf-11e8-9eb6-529269fb1459,2017,6001,Newark,NULL,38929 Spicebush Place,94560,"DR Horton Bay, Inc",2 to 4,0,0,0,0,0,0,0,0,0,1,1,NULL,Y,NULL,N,,,N,,Y,2015-2023,NULL,131
,657cf80a-8ecf-11e8-9eb6-529269fb1459,2017,6001,Newark,NULL,38903 Spicebush Place,94560,"DR Horton Bay, Inc",2 to 4,0,0,0,0,0,0,0,0,0,1,1,NULL,Y,NULL,N,,,N,,Y,2015-2023,NULL,132
,657cfa58-8ecf-11e8-9eb6-529269fb1459,2017,6001,Newark,NULL,38910 Tobira Place,94560,"DR Horton Bay, Inc",5+,0,0,0,0,0,0,0,0,0,1,1,NULL,Y,NULL,N,,,N,,Y,2015-2023,NULL,133
,657cfc4c-8ecf-11e8-9eb6-529269fb1459,2017,6001,Newark,NULL,5614 Oceanspray Road,94560,"DR Horton Bay, Inc",2 to 4,0,0,0,0,0,0,0,0,0,1,1,NULL,Y,NULL,N,,,N,,Y,2015-2023,NULL,134
,657d05b6-8ecf-11e8-9eb6-529269fb1459,2017,6001,Newark,NULL,5640 Oceanspray Road,94560,"DR Horton Bay, Inc",2 to 4,0,0,0,0,0,0,0,0,0,1,1,NULL,Y,NULL,N,,,N,,Y,2015-2023,NULL,135
,657d0980-8ecf-11e8-9eb6-529269fb1459,2017,6001,Newark,NULL,5708 Oceanspray Road,94560,"DR Horton Bay, Inc",2 to 4,0,0,0,0,0,0,0,0,0,1,1,NULL,Y,NULL,N,,,N,,Y,2015-2023,NULL,136
,657d104c-8ecf-11e8-9eb6-529269fb1459,2017,6001,Newark,NULL,5728 Oceanspray Road,94560,"DR Horton Bay, Inc",5+,0,0,0,0,0,0,0,0,0,1,1,NULL,Y,NULL,N,,,N,,Y,2015-2023,NULL,137
,657d12ae-8ecf-11e8-9eb6-529269fb1459,2017,6001,Newark,NULL,5660 Pandorea Terrace,94560,"DR Horton Bay, Inc",5+,0,0,0,0,0,0,0,0,0,1,1,NULL,Y,NULL,N,,,N,,Y,2015-2023,NULL,138
,657d14f2-8ecf-11e8-9eb6-529269fb1459,2017,6001,Newark,NULL,5688 Pandorea Terrace,94560,"DR Horton Bay, Inc",5+,0,0,0,0,0,0,0,0,0,1,1,NULL,Y,NULL,N,,,N,,Y,2015-2023,NULL,139
,657d1722-8ecf-11e8-9eb6-529269fb1459,2017,6001,Newark,NULL,5720 Pandorea Terrace,94560,"DR Horton Bay, Inc",5+,0,0,0,0,0,0,0,0,0,1,1,NULL,Y,NULL,N,,,N,,Y,2015-2023,NULL,140
,657d1952-8ecf-11e8-9eb6-529269fb1459,2017,6001,Newark,NULL,38934 Lemongrass Way,94560,"DR Horton Bay, Inc",5+,0,0,0,0,0,0,0,0,0,1,1,NULL,Y,NULL,N,,,N,,Y,2015-2023,NULL,141
,657d1b8c-8ecf-11e8-9eb6-529269fb1459,2017,6001,Newark,NULL,38918 Lemongrass Way,94560,"DR Horton Bay, Inc",2 to 4,0,0,0,0,0,0,0,0,0,1,1,NULL,Y,NULL,N,,,N,,Y,2015-2023,NULL,142
,657d1db2-8ecf-11e8-9eb6-529269fb1459,2017,6001,Newark,NULL,39860 Sawyer Terrace,94560,K HOVNANIAN @ CEDAR LANE LLC,5+,0,0,0,0,0,0,0,0,0,1,1,NULL,Y,NULL,N,,,N,,Y,2015-2023,NULL,143
,657d238e-8ecf-11e8-9eb6-529269fb1459,2017,6001,Newark,NULL,5806 Riley Way,94560,K HOVNANIAN @ CEDAR LANE LLC,5+,0,0,0,0,0,0,0,0,0,1,1,NULL,Y,Mapped by hand,N,,,N,,Y,2015-2023,NULL,144
,657d269a-8ecf-11e8-9eb6-529269fb1459,2017,6001,Newark,NULL,5804 Dolbeer Way,94560,K HOVNANIAN @ CEDAR LANE LLC,5+,0,0,0,0,0,0,0,0,0,1,1,NULL,Y,Mapped by hand,N,,,N,,Y,2015-2023,NULL,145
,657d2960-8ecf-11e8-9eb6-529269fb1459,2017,6001,Newark,NULL,5805 Vizcaino Way,94560,K HOVNANIAN @ CEDAR LANE LLC,5+,0,0,0,0,0,0,0,0,0,1,1,NULL,Y,Mapped by hand,N,,,N,,Y,2015-2023,NULL,146
,657d2c08-8ecf-11e8-9eb6-529269fb1459,2017,6001,Newark,NULL,5802 Vizcaino Way,94560,K HOVNANIAN @ CEDAR LANE LLC,5+,0,0,0,0,0,0,0,0,0,1,1,NULL,Y,Mapped by hand,N,,,N,,Y,2015-2023,NULL,147
,657d2e56-8ecf-11e8-9eb6-529269fb1459,2017,6001,Newark,NULL,37617 Breakers Road,94560,WILLIAM LYON HOMES INC,5+,0,0,0,0,0,0,0,0,0,1,1,NULL,Y,NULL,Y,2017,NEW1,N,,Y,2015-2023,NULL,148
,6d97195a-726c-11e8-adc0-fa7ae01bbebc,2017,6001,Alameda Unincorporated,080 -0040-071-00,"15891 BELLA TIERRA CT, SAN LEANDRO",NULL,BLD2016-00176,SF,0,0,0,0,0,0,0,0,0,1,1,NULL,Y,NULL,Y,2017,ALC2,Y,2017,N,,NULL,149
,6d971c98-726c-11e8-adc0-fa7ae01bbebc,2017,6001,Alameda Unincorporated,080 -0040-071-00,"15890 BELLA TIERRA CT, SAN LEANDRO",NULL,BLD2016-00179,SF,0,0,0,0,0,0,0,0,0,1,1,NULL,Y,NULL,Y,2017,ALC2,Y,2017,N,,NULL,150
,6d971e96-726c-11e8-adc0-fa7ae01bbebc,2017,6001,Alameda Unincorporated,080 -0040-071-00,"15810 BELLA TIERRA CT, SAN LEANDRO",NULL,BLD2016-00186,SF,0,0,0,0,0,0,0,0,0,1,1,NULL,Y,NULL,Y,2017,ALC2,Y,2017,N,,NULL,151
,6d972080-726c-11e8-adc0-fa7ae01bbebc,2017,6001,Alameda Unincorporated,085A-1645-015-00,"6021 GRASSLAND DR., CASTRO VALLEY",NULL,BLD2015-01365,SF,0,0,0,0,0,0,0,0,0,1,1,NULL,Y,NULL,N,,,N,,N,,NULL,152
,6d9724d6-726c-11e8-adc0-fa7ae01bbebc,2017,6001,Alameda Unincorporated,084B-0390-018-00,"19160 KARRIS LANE, CASTRO VALLEY",NULL,BLD2015-01901,SF,0,0,0,0,0,0,0,0,0,1,1,NULL,Y,NULL,N,,,N,,N,,NULL,153
,6d9726e8-726c-11e8-adc0-fa7ae01bbebc,2017,6001,Alameda Unincorporated,414 -0086-071-00,"21385 LOCUST STREET, HAYWARD",NULL,BLD2015-03969,SF,0,0,0,0,0,0,0,0,0,1,1,NULL,Y,NULL,Y,2017,ALC2,Y,2017,N,,NULL,154
,6d9728fa-726c-11e8-adc0-fa7ae01bbebc,2017,6001,Alameda Unincorporated,096 -0345-020-00,"3463 LITTLE VALLEY RD, SUNOL",NULL,BLD2015-03087,SF,0,0,0,0,0,0,0,0,0,1,1,NULL,Y,NULL,N,,,N,,N,,NULL,155
,6d972ada-726c-11e8-adc0-fa7ae01bbebc,2017,6001,Alameda Unincorporated,080 -0040-071-00,"15881 BELLA TIERRA CT, SAN LEANDRO",NULL,BLD2016-00053,2 to 4,0,0,0,0,0,0,0,0,0,2,2,NULL,Y,NULL,Y,2017,ALC2,Y,2017,N,,NULL,156
,6d972cc4-726c-11e8-adc0-fa7ae01bbebc,2017,6001,Alameda Unincorporated,080 -0040-071-00,"15861 BELLA TIERRA CT, SAN LEANDRO",NULL,BLD2016-00170,2 to 4,0,0,0,0,0,0,0,0,0,2,2,NULL,Y,NULL,Y,2017,ALC2,Y,2017,N,,NULL,157
,6d972e9a-726c-11e8-adc0-fa7ae01bbebc,2017,6001,Alameda Unincorporated,080 -0040-071-00,"15831 BELLA TIERRA CT, SAN LEANDRO",NULL,BLD2016-00172,2 to 4,0,0,0,0,0,0,0,0,0,2,2,NULL,Y,NULL,Y,2017,ALC2,Y,2017,N,,NULL,158
,6d97308e-726c-11e8-adc0-fa7ae01bbebc,2017,6001,Alameda Unincorporated,080 -0040-071-00,"15850 BELLA TIERRA CT, SAN LEANDRO",NULL,BLD2016-00173,2 to 4,0,0,0,0,0,0,0,0,0,2,2,NULL,Y,NULL,Y,2017,ALC2,Y,2017,N,,NULL,159
,6d973692-726c-11e8-adc0-fa7ae01bbebc,2017,6001,Alameda Unincorporated,080 -0040-071-00,"15870 BELLA TIERRA CT, SAN LEANDRO",NULL,BLD2016-00174,2 to 4,0,0,0,0,0,0,0,0,0,2,2,NULL,Y,NULL,Y,2017,ALC2,Y,2017,N,,NULL,160
,6d9738b8-726c-11e8-adc0-fa7ae01bbebc,2017,6001,Alameda Unincorporated,411 -0063-017-00,"1233 Bockman Rd, SAN LORENZO",NULL,BLD2016-02347,2 to 4,0,0,0,0,0,0,0,0,0,4,4,NULL,Y,NULL,N,,,N,,Y,2015-2023,NULL,161
,6d973ab6-726c-11e8-adc0-fa7ae01bbebc,2017,6001,Alameda Unincorporated,411 -0063-017-00,"1233 Bockman Rd, SAN LORENZO",NULL,BLD2016-02338,5+,0,0,0,0,0,0,0,0,0,6,6,NULL,Y,NULL,N,,,N,,Y,2015-2023,NULL,162
,6d973ca0-726c-11e8-adc0-fa7ae01bbebc,2017,6001,Alameda Unincorporated,411 -0063-017-00,"1233 Bockman Rd, SAN LORENZO",NULL,BLD2016-02345,5+,0,0,0,0,0,0,0,0,0,5,5,NULL,Y,NULL,N,,,N,,Y,2015-2023,NULL,163
,6d973e8a-726c-11e8-adc0-fa7ae01bbebc,2017,6001,Alameda Unincorporated,084B-0568-004-04,"19037A SANTA MARIA AVE, CASTRO VALLEY",NULL,BLD2015-03112,SU,0,0,0,0,1,1,0,0,0,0,1,NULL,Y,NULL,N,,,N,,N,,NULL,164
,6d974088-726c-11e8-adc0-fa7ae01bbebc,2017,6001,Alameda Unincorporated,084D-1160-037-00,"17500 VINEYARD RD, CASTRO VALLEY",NULL,BLD2016-02096,SU,0,0,0,0,1,1,0,0,0,0,1,NULL,Y,NULL,N,,,N,,N,,NULL,165
,6d974268-726c-11e8-adc0-fa7ae01bbebc,2017,6001,Alameda Unincorporated,413 -0039-020-00,"480A MEDFORD AVE, HAYWARD",NULL,BLD2016-00547,SU,0,0,0,0,1,1,0,0,0,0,1,NULL,Y,NULL,N,,,N,,N,,NULL,166
,6d9749c0-726c-11e8-adc0-fa7ae01bbebc,2017,6001,Albany,065 -2649-011-00,914 Pomona,94706,(N) detached ADU,SF,0,0,0,0,0,0,0,0,0,1,1,NULL,Y,NULL,N,,,Y,2017,N,,NULL,167
,6d974d8a-726c-11e8-adc0-fa7ae01bbebc,2017,6001,Albany,065-2642-023-00,1053 Curtis,94706,(N) detached ADU,SU,0,0,0,0,0,0,0,0,0,1,1,NULL,Y,NULL,N,,,N,,N,,NULL,168
,54be363c-8ecf-11e8-9eb6-529269fb1459,2017,6001,Newark,NULL,37841 Harbor Light Road,94560,WILLIAM LYON HOMES INC,SF,0,0,0,0,0,0,0,0,0,1,1,NULL,Y,NULL,Y,2017,NEW1,N,,Y,2015-2023,NULL,169
,319df160-74e4-11e8-adc0-fa7ae01bbebc,2017,6001,Berkeley,060 240900800,1218 EVELYN Ave,NULL,NULL,SU,0,0,0,0,0,0,0,0,0,1,1,NULL,Y,NULL,N,,,Y,2017,N,,NULL,170
,6d9787a0-726c-11e8-adc0-fa7ae01bbebc,2017,6001,Dublin,NULL,7037 KYLEMORE CIR,94568,ENCLAVE @ TASSAJARA HIGHLANDS,SF,0,0,0,0,0,0,0,0,0,1,1,NULL,Y,NULL,N,,,N,,Y,2015-2023,NULL,171
,54bdd642-8ecf-11e8-9eb6-529269fb1459,2017,6001,Newark,NULL,36162 Forestwood Dr,94560,Classic Communities,SF,0,0,0,0,0,0,0,0,0,1,1,NULL,Y,NULL,N,,,N,,Y,2015-2023,NULL,172
,319da962-74e4-11e8-adc0-fa7ae01bbebc,2017,6001,Berkeley,056 193101900,1245 DWIGHT Way,NULL,NULL,SU,0,0,0,0,0,0,0,0,0,1,1,NULL,Y,NULL,N,,,Y,2017,N,,NULL,173
,6d97d78c-726c-11e8-adc0-fa7ae01bbebc,2017,6001,Dublin,NULL,4205 MIDLANDS CT,94568,HILLCREST @ IRONGATE,SF,0,0,0,0,0,0,0,0,0,1,1,NULL,Y,NULL,Y,2017,DUB3,N,,N,,NULL,174
,6d978980-726c-11e8-adc0-fa7ae01bbebc,2017,6001,Dublin,NULL,7031 KYLEMORE CIR,94568,ENCLAVE @ TASSAJARA HIGHLANDS,SF,0,0,0,0,0,0,0,0,0,1,1,NULL,Y,NULL,N,,,N,,Y,2015-2023,NULL,175
,6d978b56-726c-11e8-adc0-fa7ae01bbebc,2017,6001,Dublin,NULL,7025 KYLEMORE CIR,94568,ENCLAVE @ TASSAJARA HIGHLANDS,SF,0,0,0,0,0,0,0,0,0,1,1,NULL,Y,NULL,N,,,N,,Y,2015-2023,NULL,176
,6d978d36-726c-11e8-adc0-fa7ae01bbebc,2017,6001,Dublin,NULL,7108 KYLEMORE CIR,94568,ENCLAVE @ TASSAJARA HIGHLANDS,SF,0,0,0,0,0,0,0,0,0,1,1,NULL,Y,NULL,N,,,N,,Y,2015-2023,NULL,177
,6d978f16-726c-11e8-adc0-fa7ae01bbebc,2017,6001,Dublin,NULL,7112 KYLEMORE CIR,94568,ENCLAVE @ TASSAJARA HIGHLANDS,SF,0,0,0,0,0,0,0,0,0,1,1,NULL,Y,NULL,N,,,N,,Y,2015-2023,NULL,178
,6d979150-726c-11e8-adc0-fa7ae01bbebc,2017,6001,Dublin,NULL,7132 KYLEMORE CIR,94568,ENCLAVE @ TASSAJARA HIGHLANDS,SF,0,0,0,0,0,0,0,0,0,1,1,NULL,Y,NULL,N,,,N,,Y,2015-2023,NULL,179
,6d979678-726c-11e8-adc0-fa7ae01bbebc,2017,6001,Dublin,NULL,7097 KYLEMORE CIR,94568,ENCLAVE @ TASSAJARA HIGHLANDS,SF,0,0,0,0,0,0,0,0,0,1,1,NULL,Y,NULL,N,,,N,,Y,2015-2023,NULL,180
,6d979876-726c-11e8-adc0-fa7ae01bbebc,2017,6001,Dublin,NULL,7091 KYLEMORE CIR,94568,ENCLAVE @ TASSAJARA HIGHLANDS,SF,0,0,0,0,0,0,0,0,0,1,1,NULL,Y,NULL,N,,,N,,Y,2015-2023,NULL,181
,6d979a60-726c-11e8-adc0-fa7ae01bbebc,2017,6001,Dublin,NULL,7085 KYLEMORE CIR,94568,ENCLAVE @ TASSAJARA HIGHLANDS,SF,0,0,0,0,0,0,0,0,0,1,1,NULL,Y,NULL,N,,,N,,Y,2015-2023,NULL,182
,6d979c36-726c-11e8-adc0-fa7ae01bbebc,2017,6001,Dublin,NULL,7079 KYLEMORE CIR,94568,ENCLAVE @ TASSAJARA HIGHLANDS,SF,0,0,0,0,0,0,0,0,0,1,1,NULL,Y,NULL,N,,,N,,Y,2015-2023,NULL,183
,6d979e0c-726c-11e8-adc0-fa7ae01bbebc,2017,6001,Dublin,NULL,7073 KYLEMORE CIR,94568,ENCLAVE @ TASSAJARA HIGHLANDS,SF,0,0,0,0,0,0,0,0,0,1,1,NULL,Y,NULL,N,,,N,,Y,2015-2023,NULL,184
,6d97a050-726c-11e8-adc0-fa7ae01bbebc,2017,6001,Dublin,NULL,7067 KYLEMORE CIR,94568,ENCLAVE @ TASSAJARA HIGHLANDS,SF,0,0,0,0,0,0,0,0,0,1,1,NULL,Y,NULL,N,,,N,,Y,2015-2023,NULL,185
,6d97a244-726c-11e8-adc0-fa7ae01bbebc,2017,6001,Dublin,NULL,7153 KYLEMORE CIR,94568,ENCLAVE @ TASSAJARA HIGHLANDS,SF,0,0,0,0,0,0,0,0,0,1,1,NULL,Y,NULL,N,,,N,,Y,2015-2023,NULL,186
,6d97a708-726c-11e8-adc0-fa7ae01bbebc,2017,6001,Dublin,NULL,7139 KYLEMORE CIR,94568,ENCLAVE @ TASSAJARA HIGHLANDS,SF,0,0,0,0,0,0,0,0,0,1,1,NULL,Y,NULL,N,,,N,,Y,2015-2023,NULL,187
,6d97a910-726c-11e8-adc0-fa7ae01bbebc,2017,6001,Dublin,NULL,7000 KYLEMORE CIR,94568,ENCLAVE @ TASSAJARA HIGHLANDS,SF,0,0,0,0,0,0,0,0,0,1,1,NULL,Y,NULL,N,,,N,,Y,2015-2023,NULL,188
,6d97aaf0-726c-11e8-adc0-fa7ae01bbebc,2017,6001,Dublin,NULL,7019 KYLEMORE CIR,94568,ENCLAVE @ TASSAJARA HIGHLANDS,SF,0,0,0,0,0,0,0,0,0,1,1,NULL,Y,NULL,N,,,N,,Y,2015-2023,NULL,189
,6d97acd0-726c-11e8-adc0-fa7ae01bbebc,2017,6001,Dublin,NULL,7013 KYLEMORE CIR,94568,ENCLAVE @ TASSAJARA HIGHLANDS,SF,0,0,0,0,0,0,0,0,0,1,1,NULL,Y,NULL,N,,,N,,Y,2015-2023,NULL,190
,6d97aea6-726c-11e8-adc0-fa7ae01bbebc,2017,6001,Dublin,NULL,7178 KYLEMORE CT,94568,ENCLAVE @ TASSAJARA HIGHLANDS,SF,0,0,0,0,0,0,0,0,0,1,1,NULL,Y,NULL,N,,,N,,Y,2015-2023,NULL,191
,6d97b068-726c-11e8-adc0-fa7ae01bbebc,2017,6001,Dublin,NULL,7182 KYLEMORE CT,94568,ENCLAVE @ TASSAJARA HIGHLANDS,SF,0,0,0,0,0,0,0,0,0,1,1,NULL,Y,NULL,N,,,N,,Y,2015-2023,NULL,192
,6d97b504-726c-11e8-adc0-fa7ae01bbebc,2017,6001,Dublin,NULL,7188 KYLEMORE CT,94568,ENCLAVE @ TASSAJARA HIGHLANDS,SF,0,0,0,0,0,0,0,0,0,1,1,NULL,Y,NULL,N,,,N,,Y,2015-2023,NULL,193
,6d97b716-726c-11e8-adc0-fa7ae01bbebc,2017,6001,Dublin,NULL,7007 KYLEMORE CIR,94568,ENCLAVE @ TASSAJARA HIGHLANDS,SF,0,0,0,0,0,0,0,0,0,1,1,NULL,Y,NULL,N,,,N,,Y,2015-2023,NULL,194
,6d97ba22-726c-11e8-adc0-fa7ae01bbebc,2017,6001,Dublin,NULL,7193 KYLEMORE CT,94568,ENCLAVE @ TASSAJARA HIGHLANDS,SF,0,0,0,0,0,0,0,0,0,1,1,NULL,Y,NULL,N,,,N,,Y,2015-2023,NULL,195
,6d97bc02-726c-11e8-adc0-fa7ae01bbebc,2017,6001,Dublin,NULL,7187 KYLEMORE CT,94568,ENCLAVE @ TASSAJARA HIGHLANDS,SF,0,0,0,0,0,0,0,0,0,1,1,NULL,Y,NULL,N,,,N,,Y,2015-2023,NULL,196
,6d97bdec-726c-11e8-adc0-fa7ae01bbebc,2017,6001,Dublin,NULL,7181 KYLEMORE CT,94568,ENCLAVE @ TASSAJARA HIGHLANDS,SF,0,0,0,0,0,0,0,0,0,1,1,NULL,Y,NULL,N,,,N,,Y,2015-2023,NULL,197
,6d97bfea-726c-11e8-adc0-fa7ae01bbebc,2017,6001,Dublin,NULL,7175 KYLEMORE CT,94568,ENCLAVE @ TASSAJARA HIGHLANDS,SF,0,0,0,0,0,0,0,0,0,1,1,NULL,Y,NULL,N,,,N,,Y,2015-2023,NULL,198
,6d97c1de-726c-11e8-adc0-fa7ae01bbebc,2017,6001,Dublin,NULL,7200 KYLEMORE CT,94568,ENCLAVE @ TASSAJARA HIGHLANDS,SF,0,0,0,0,0,0,0,0,0,1,1,NULL,Y,NULL,N,,,N,,Y,2015-2023,NULL,199
