Jurisidiction,County,Reporting Year,Prior APN,APN,Address,Project Name,Jurisdiction Tracking ID,Unit Category,Tenure,Entitled Very Low Income Deed (Restricted),Entitled Very Low Income Non-Deed (Restricted),Entitled Low Income Deed (Restricted),Entitled Low Income Non-Deed (Restricted),Entitled Moderate Income Deed (Restricted),Entitled Moderate Income Non-Deed (Restricted),Entitled Above Moderate Income,Entitlement Date Approved,Total Units Entitled,Permitted Very Low Income Deed (Restricted),Permitted Very Low Income Non-Deed (Restricted),Permitted Low Income Deed (Restricted),Permitted Low Income Non-Deed (Restricted),Permitted Moderate Income Deed (Restricted),Permitted Moderate Income Non-Deed (Restricted),Permitted Above Moderate Income,Permit Date Issued,Total  Units Permitted,Completed Very Low Income Deed (Restricted),Completed Very Low Income Non-Deed (Restricted),Completed  Low Income Deed (Restricted),Completed Low Income Non-Deed (Restricted),Completed  Moderate Income Deed (Restricted),Completed Moderate Income Non-Deed (Restricted),Completed  Above Moderate Income,Completed Date,Total Units Completed,Total Extremely Low Income Units,SB 35 Approved?,Infill Unit?,Financial Assistance Program,Deed Restriction Type,Affordable Without Financial Assistance Notes,Years of Affordability,Demolished/Destroyed Units,Demolished or Destroyed?,Tenure Type of Demolished/Destroyed Unit,Notes
MOUNTAIN VIEW,SANTA CLARA,2019,,15-002-006-,303  CHEROKEE LP,,2017-0924,Single-Family Attached Unit,Owner,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,1,3/11/19 0:00,1,,N,Y,,,,,,,,
MOUNTAIN VIEW,SANTA CLARA,2019,,14-754-030-,2256  MORA PL,,2017-2578,Single-Family Attached Unit,Owner,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,1,11/15/19 0:00,1,,N,Y,,,,,,,,
MOUNTAIN VIEW,SANTA CLARA,2019,,16-061-026-,3876  DOMAIN WY,,2018-1178,Single-Family Attached Unit,Owner,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,1,3/18/19 0:00,1,,N,Y,,,,,,,,
MOUNTAIN VIEW,SANTA CLARA,2020,,15-430-018-,665  PALO ALTO AV,,2018-3514,Accessory Dwelling Unit,Owner,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,1,6/12/20 0:00,1,,N,Y,,,,,,,,
MOUNTAIN VIEW,SANTA CLARA,2019,,14-754-030-,2246  MORA PL,,2017-2581,Single-Family Attached Unit,Owner,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,1,12/20/19 0:00,1,,N,Y,,,,,,,,
MOUNTAIN VIEW,SANTA CLARA,2019,,16-061-026-,300  CIRCUIT WY,,2018-1191,Single-Family Attached Unit,Owner,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,1,10/24/19 0:00,1,,N,Y,,,,,,,,
MOUNTAIN VIEW,SANTA CLARA,2019,,15-002-006-,314  CHEROKEE LP,,2017-0884,Single-Family Attached Unit,Owner,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,1,4/25/19 0:00,1,,N,Y,,,,,,,,
MOUNTAIN VIEW,SANTA CLARA,2019,,15-809-053-,793  VIEW ST,,2015-4190,Accessory Dwelling Unit,Owner,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,1,6/27/19 0:00,1,,N,Y,,,,,,,,
MOUNTAIN VIEW,SANTA CLARA,2019,,16-016-044-,214  ATHENA CT,,2016-3020,Single-Family Attached Unit,Owner,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,1,1/22/19 0:00,1,,N,Y,,,,,,,,
MOUNTAIN VIEW,SANTA CLARA,2019,,14-754-030-,2248  MORA PL,,2017-2582,Single-Family Attached Unit,Owner,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,1,12/19/19 0:00,1,,N,Y,,,,,,,,
MOUNTAIN VIEW,SANTA CLARA,2019,,14-754-030-,2233  MORA PL,,2017-2563,Single-Family Attached Unit,Owner,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,1,11/20/19 0:00,1,,N,Y,,,,,,,,
MOUNTAIN VIEW,SANTA CLARA,2019,,15-002-006-,306  CHEROKEE LP,,2017-0881,Single-Family Attached Unit,Owner,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,1,4/12/19 0:00,1,,N,Y,,,,,,,,
MOUNTAIN VIEW,SANTA CLARA,2019,,16-061-026-,3858  DOMAIN WY,,2018-1186,Single-Family Attached Unit,Owner,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,1,2/25/19 0:00,1,,N,Y,,,,,,,,
MOUNTAIN VIEW,SANTA CLARA,2019,,15-309-017-,1911  STELLA ST,,2016-2650,Single-Family Attached Unit,Owner,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,1,8/23/19 0:00,1,,N,Y,,,,,,,,
MOUNTAIN VIEW,SANTA CLARA,2019,,15-002-006-,301  CHEROKEE LP,,2017-0923,Single-Family Attached Unit,Owner,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,1,3/7/19 0:00,1,,N,Y,,,,,,,,
MOUNTAIN VIEW,SANTA CLARA,2020,,19-738-022-,2141  WOODLEAF WY,,2019-3410,Accessory Dwelling Unit,Owner,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,1,9/2/20 0:00,1,,N,Y,,,,,,,,
MOUNTAIN VIEW,SANTA CLARA,2019,,14-754-030-,2268  MORA PL,,2017-2572,Single-Family Attached Unit,Owner,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,1,11/15/19 0:00,1,,N,Y,,,,,,,,
MOUNTAIN VIEW,SANTA CLARA,2019,,16-061-026-,3850  DOMAIN WY,,2018-1190,Single-Family Attached Unit,Owner,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,1,2/21/19 0:00,1,,N,Y,,,,,,,,
MOUNTAIN VIEW,SANTA CLARA,2019,,14-754-030-,2281  MORA PL,,2017-2554,Single-Family Attached Unit,Owner,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,1,12/18/19 0:00,1,,N,Y,,,,,,,,
MOUNTAIN VIEW,SANTA CLARA,2019,,15-424-041-,523  MARIPOSA AV,,2018-2167,Accessory Dwelling Unit,Owner,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,1,10/2/19 0:00,1,,N,Y,,,,,,,,
MOUNTAIN VIEW,SANTA CLARA,2020,,19-711-065-,1122  BRUCKNER CL,,2020-0033,Accessory Dwelling Unit,Owner,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,1,1/6/20 0:00,1,,N,Y,,,,,,,,
MOUNTAIN VIEW,SANTA CLARA,2019,,16-061-026-,3878  DOMAIN WY,,2018-1177,Single-Family Attached Unit,Owner,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,1,3/18/19 0:00,1,,N,Y,,,,,,,,
MOUNTAIN VIEW,SANTA CLARA,2019,,15-002-006-,312  CHEROKEE LP,,2017-0883,Single-Family Attached Unit,Owner,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,1,4/24/19 0:00,1,,N,Y,,,,,,,,
MOUNTAIN VIEW,SANTA CLARA,2019,,14-754-030-,2254  MORA PL,,2017-2585,Single-Family Attached Unit,Owner,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,1,12/20/19 0:00,1,,N,Y,,,,,,,,
MOUNTAIN VIEW,SANTA CLARA,2019,,16-061-026-,3880  DOMAIN WY,,2018-1176,Single-Family Attached Unit,Owner,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,1,3/18/19 0:00,1,,N,Y,,,,,,,,
MOUNTAIN VIEW,SANTA CLARA,2019,,15-410-035-,1587  VILLA ST,,2018-1469,Accessory Dwelling Unit,Owner,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,1,4/17/19 0:00,1,,N,Y,,,,,,,,
MOUNTAIN VIEW,SANTA CLARA,2019,,14-754-030-,2229  MORA PL,,2017-2621,Single-Family Attached Unit,Owner,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,1,12/20/19 0:00,1,,N,Y,,,,,,,,
MOUNTAIN VIEW,SANTA CLARA,2020,,19-737-031-,2155  CAROL AV,,2019-0670,Accessory Dwelling Unit,Owner,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,1,3/9/20 0:00,1,,N,Y,,,,,,,,
MOUNTAIN VIEW,SANTA CLARA,2019,,15-002-006-,305  CHEROKEE LP,,2017-0925,Single-Family Attached Unit,Owner,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,1,3/12/19 0:00,1,,N,Y,,,,,,,,
MOUNTAIN VIEW,SANTA CLARA,2020,,15-425-071-,545  MOUNTAIN VIEW AV,,2019-1218,Accessory Dwelling Unit,Owner,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,1,2/13/20 0:00,1,,N,Y,,,,,,,,
MOUNTAIN VIEW,SANTA CLARA,2019,,14-754-030-,2284  MORA PL,,2017-2565,Single-Family Attached Unit,Owner,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,1,10/17/19 0:00,1,,N,Y,,,,,,,,
MOUNTAIN VIEW,SANTA CLARA,2019,,14-754-030-,2278  MORA PL,,2017-2568,Single-Family Attached Unit,Owner,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,1,11/15/19 0:00,1,,N,Y,,,,,,,,
MOUNTAIN VIEW,SANTA CLARA,2019,,14-754-030-,193  LARIAT WY,,2017-2550,Single-Family Attached Unit,Owner,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,1,12/18/19 0:00,1,,N,Y,,,,,,,,
MOUNTAIN VIEW,SANTA CLARA,2019,,14-754-030-,2252  MORA PL,,2017-2584,Single-Family Attached Unit,Owner,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,1,12/20/19 0:00,1,,N,Y,,,,,,,,
MOUNTAIN VIEW,SANTA CLARA,2019,,19-736-065-,595  SLEEPER AV,,2017-1436,Accessory Dwelling Unit,Owner,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,1,2/13/19 0:00,1,,N,Y,,,,,,,,
MOUNTAIN VIEW,SANTA CLARA,2019,,14-754-030-,2269  MORA PL,,2017-2555,Single-Family Attached Unit,Owner,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,1,11/20/19 0:00,1,,N,Y,,,,,,,,
MOUNTAIN VIEW,SANTA CLARA,2019,,16-061-026-,3854  DOMAIN WY,,2018-1188,Single-Family Attached Unit,Owner,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,1,2/20/19 0:00,1,,N,Y,,,,,,,,
MOUNTAIN VIEW,SANTA CLARA,2020,,15-408-012-,339  PETTIS AV,,2018-0746,Accessory Dwelling Unit,Owner,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,1,9/10/20 0:00,1,,N,Y,,,,,,,,
MOUNTAIN VIEW,SANTA CLARA,2019,,14-754-030-,2272  MORA PL,,2017-2571,Single-Family Attached Unit,Owner,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,1,10/17/19 0:00,1,,N,Y,,,,,,,,
MOUNTAIN VIEW,SANTA CLARA,2019,,16-061-026-,3872  DOMAIN WY,,2018-1181,Single-Family Attached Unit,Owner,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,1,3/15/19 0:00,1,,N,Y,,,,,,,,
MOUNTAIN VIEW,SANTA CLARA,2019,,14-754-030-,2283  MORA PL,,2017-2553,Single-Family Attached Unit,Owner,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,1,12/18/19 0:00,1,,N,Y,,,,,,,,
MOUNTAIN VIEW,SANTA CLARA,2019,,15-002-006-,309  CHEROKEE LP,,2017-0927,Single-Family Attached Unit,Owner,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,1,3/21/19 0:00,1,,N,Y,,,,,,,,
MOUNTAIN VIEW,SANTA CLARA,2019,,14-754-030-,107  ORTEGA AV,,2017-2549,Single-Family Attached Unit,Owner,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,1,9/26/19 0:00,1,,N,Y,,,,,,,,
MOUNTAIN VIEW,SANTA CLARA,2019,,16-061-026-,3860  DOMAIN WY,,2018-1185,Single-Family Attached Unit,Owner,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,1,2/25/19 0:00,1,,N,Y,,,,,,,,
MOUNTAIN VIEW,SANTA CLARA,2019,,14-754-030-,2262  MORA PL,,2017-2575,Single-Family Attached Unit,Owner,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,1,11/15/19 0:00,1,,N,Y,,,,,,,,
MOUNTAIN VIEW,SANTA CLARA,2019,,14-754-030-,2266  MORA PL,,2017-2573,Single-Family Attached Unit,Owner,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,1,11/15/19 0:00,1,,N,Y,,,,,,,,
MOUNTAIN VIEW,SANTA CLARA,2019,,14-754-030-,2264  MORA PL,,2017-2574,Single-Family Attached Unit,Owner,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,1,11/15/19 0:00,1,,N,Y,,,,,,,,
MOUNTAIN VIEW,SANTA CLARA,2019,,15-309-017-,649  SIERRA VISTA AV,,2016-2628,Single-Family Attached Unit,Owner,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,1,8/23/19 0:00,1,,N,Y,,,,,,,,
MOUNTAIN VIEW,SANTA CLARA,2019,,14-754-030-,2267  MORA PL,,2017-2556,Single-Family Attached Unit,Owner,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,1,11/20/19 0:00,1,,N,Y,,,,,,,,
MOUNTAIN VIEW,SANTA CLARA,2019,,14-754-030-,2295  MORA PL,,2017-2547,Single-Family Attached Unit,Owner,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,1,9/26/19 0:00,1,,N,Y,,,,,,,,
MOUNTAIN VIEW,SANTA CLARA,2019,,15-813-012-,260  FRANKLIN ST,,2018-1726,Accessory Dwelling Unit,Owner,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,1,9/24/19 0:00,1,,N,Y,,,,,,,,
MOUNTAIN VIEW,SANTA CLARA,2019,,14-754-030-,105  ORTEGA AV,,2017-2548,Single-Family Attached Unit,Owner,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,1,9/26/19 0:00,1,,N,Y,,,,,,,,
MOUNTAIN VIEW,SANTA CLARA,2019,,16-061-026-,3852  DOMAIN WY,,2018-1189,Single-Family Attached Unit,Owner,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,1,2/25/19 0:00,1,,N,Y,,,,,,,,
MOUNTAIN VIEW,SANTA CLARA,2019,,14-754-030-,2227  MORA PL,,2017-2620,Single-Family Attached Unit,Owner,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,1,12/20/19 0:00,1,,N,Y,,,,,,,,
MOUNTAIN VIEW,SANTA CLARA,2019,,14-754-030-,2282  MORA PL,,2017-2566,Single-Family Attached Unit,Owner,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,1,11/15/19 0:00,1,,N,Y,,,,,,,,
MOUNTAIN VIEW,SANTA CLARA,2019,,16-061-026-,304  CIRCUIT WY,,2018-1193,Single-Family Attached Unit,Owner,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,1,10/24/19 0:00,1,,N,Y,,,,,,,,
MOUNTAIN VIEW,SANTA CLARA,2019,,14-754-030-,2244  MORA PL,,2017-2580,Single-Family Attached Unit,Owner,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,1,12/20/19 0:00,1,,N,Y,,,,,,,,
MOUNTAIN VIEW,SANTA CLARA,2019,,14-754-030-,130  LARIAT WY,,2017-2564,Single-Family Attached Unit,Owner,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,1,11/20/19 0:00,1,,N,Y,,,,,,,,
MOUNTAIN VIEW,SANTA CLARA,2019,,16-016-044-,190  ATHENA CT,,2016-3009,Single-Family Attached Unit,Owner,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,1,1/22/19 0:00,1,,N,Y,,,,,,,,
MOUNTAIN VIEW,SANTA CLARA,2019,,15-002-006-,2035  SAN LUIS AV,,2017-0865,Single-Family Attached Unit,Owner,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,1,4/5/19 0:00,1,,N,Y,,,,,,,,
MOUNTAIN VIEW,SANTA CLARA,2019,,15-002-006-,308  CHEROKEE LP,,2017-0882,Single-Family Attached Unit,Owner,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,1,2/27/19 0:00,1,,N,Y,,,,,,,,
MOUNTAIN VIEW,SANTA CLARA,2020,,19-741-020-,285  CARMELITA DR,,2019-1795,Accessory Dwelling Unit,Owner,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,1,2/28/20 0:00,1,,N,Y,,,,,,,,
MOUNTAIN VIEW,SANTA CLARA,2019,,14-754-030-,2285  MORA PL,,2017-2552,Single-Family Attached Unit,Owner,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,1,12/18/19 0:00,1,,N,Y,,,,,,,,
MOUNTAIN VIEW,SANTA CLARA,2019,,14-754-030-,2274  MORA PL,,2017-2570,Single-Family Attached Unit,Owner,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,1,10/17/19 0:00,1,,N,Y,,,,,,,,
MOUNTAIN VIEW,SANTA CLARA,2019,,16-061-026-,316  CIRCUIT WY,,2018-1196,Single-Family Attached Unit,Owner,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,1,10/23/19 0:00,1,,N,Y,,,,,,,,
MOUNTAIN VIEW,SANTA CLARA,2019,,15-002-006-,2075  SAN LUIS AV,,2017-0862,Single-Family Attached Unit,Owner,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,1,4/15/19 0:00,1,,N,Y,,,,,,,,
MOUNTAIN VIEW,SANTA CLARA,2019,,16-061-026-,3884  DOMAIN WY,,2018-1173,Single-Family Attached Unit,Owner,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,1,3/18/19 0:00,1,,N,Y,,,,,,,,
MOUNTAIN VIEW,SANTA CLARA,2019,,14-754-030-,2276  MORA PL,,2017-2569,Single-Family Attached Unit,Owner,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,1,10/17/19 0:00,1,,N,Y,,,,,,,,
MOUNTAIN VIEW,SANTA CLARA,2020,,15-320-018-,751  SAN LUCAS AV,,2019-1962,Accessory Dwelling Unit,Owner,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,1,6/16/20 0:00,1,,N,Y,,,,,,,,
MOUNTAIN VIEW,SANTA CLARA,2019,,16-061-026-,3874  DOMAIN WY,,2018-1180,Single-Family Attached Unit,Owner,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,1,3/15/19 0:00,1,,N,Y,,,,,,,,
MOUNTAIN VIEW,SANTA CLARA,2019,,14-754-030-,2280  MORA PL,,2017-2567,Single-Family Attached Unit,Owner,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,1,11/15/19 0:00,1,,N,Y,,,,,,,,
MOUNTAIN VIEW,SANTA CLARA,2019,,16-061-026-,3870  DOMAIN WY,,2018-1182,Single-Family Attached Unit,Owner,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,1,3/15/19 0:00,1,,N,Y,,,,,,,,
MOUNTAIN VIEW,SANTA CLARA,2019,,14-754-030-,2265  MORA PL,,2017-2557,Single-Family Attached Unit,Owner,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,1,11/20/19 0:00,1,,N,Y,,,,,,,,
MOUNTAIN VIEW,SANTA CLARA,2019,,15-002-006-,307  CHEROKEE LP,,2017-0926,Single-Family Attached Unit,Owner,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,1,3/15/19 0:00,1,,N,Y,,,,,,,,
MOUNTAIN VIEW,SANTA CLARA,2019,,14-754-030-,2258  MORA PL,,2017-2577,Single-Family Attached Unit,Owner,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,1,11/15/19 0:00,1,,N,Y,,,,,,,,
MOUNTAIN VIEW,SANTA CLARA,2019,,15-002-006-,2055  SAN LUIS AV,,2017-0864,Single-Family Attached Unit,Owner,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,1,2/20/19 0:00,1,,N,Y,,,,,,,,
MOUNTAIN VIEW,SANTA CLARA,2020,,15-320-009-,832  SAN LUCAS CT,,2018-1315,Accessory Dwelling Unit,Owner,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,1,2/4/20 0:00,1,,N,Y,,,,,,,,
MOUNTAIN VIEW,SANTA CLARA,2019,,16-016-044-,216  ATHENA CT,,2016-3019,Single-Family Attached Unit,Owner,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,1,1/22/19 0:00,1,,N,Y,,,,,,,,
MOUNTAIN VIEW,SANTA CLARA,2020,,19-710-040-,3466  WOODSTOCK LN,,2019-2614,Accessory Dwelling Unit,Owner,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,1,7/13/20 0:00,1,,N,Y,,,,,,,,
MOUNTAIN VIEW,SANTA CLARA,2020,,17-009-087-,1115  SOLANA DR,,2019-1197,Accessory Dwelling Unit,Owner,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,1,10/1/20 0:00,1,,N,Y,,,,,,,,
MOUNTAIN VIEW,SANTA CLARA,2019,,16-061-026-,3820  PYRAMID WY,,2016-4067,Single-Family Detached Unit,Owner,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,1,3/27/19 0:00,1,,N,Y,,,,,,,,
MOUNTAIN VIEW,SANTA CLARA,2019,,14-754-030-,2217  MORA PL,,2017-2615,Single-Family Detached Unit,Owner,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,1,11/25/19 0:00,1,,N,Y,,,,,,,,
MOUNTAIN VIEW,SANTA CLARA,2019,,16-061-026-,3816  PYRAMID WY,,2018-0299,Single-Family Detached Unit,Owner,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,1,3/21/19 0:00,1,,N,Y,,,,,,,,
MOUNTAIN VIEW,SANTA CLARA,2019,,16-016-044-,219  ATHENA CT,,2016-3031,Single-Family Detached Unit,Owner,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,1,1/22/19 0:00,1,,N,Y,,,,,,,,
MOUNTAIN VIEW,SANTA CLARA,2019,,16-061-026-,3712  PYRAMID WY,,2018-0288,Single-Family Detached Unit,Owner,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,1,2/21/19 0:00,1,,N,Y,,,,,,,,
MOUNTAIN VIEW,SANTA CLARA,2019,,16-061-026-,3714  PYRAMID WY,,2018-0287,Single-Family Detached Unit,Owner,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,1,3/22/19 0:00,1,,N,Y,,,,,,,,
MOUNTAIN VIEW,SANTA CLARA,2019,,16-061-026-,3720  PYRAMID WY,,2017-3301,Single-Family Detached Unit,Owner,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,1,4/2/19 0:00,1,,N,Y,,,,,,,,
MOUNTAIN VIEW,SANTA CLARA,2019,,16-061-026-,3818  PYRAMID WY,,2018-0300,Single-Family Detached Unit,Owner,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,1,3/25/19 0:00,1,,N,Y,,,,,,,,
MOUNTAIN VIEW,SANTA CLARA,2019,,16-061-026-,3812  PYRAMID WY,,2018-0297,Single-Family Detached Unit,Owner,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,1,2/21/19 0:00,1,,N,Y,,,,,,,,
MOUNTAIN VIEW,SANTA CLARA,2019,,16-061-026-,3716  PYRAMID WY,,2018-0286,Single-Family Detached Unit,Owner,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,1,3/22/19 0:00,1,,N,Y,,,,,,,,
MOUNTAIN VIEW,SANTA CLARA,2019,,16-061-026-,3800  PYRAMID WY,,2016-4070,Single-Family Detached Unit,Owner,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,1,4/26/19 0:00,1,,N,Y,,,,,,,,
MOUNTAIN VIEW,SANTA CLARA,2019,,16-061-026-,3814  PYRAMID WY,,2018-0298,Single-Family Detached Unit,Owner,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,1,3/21/19 0:00,1,,N,Y,,,,,,,,
MOUNTAIN VIEW,SANTA CLARA,2019,,14-754-030-,2221  MORA PL,,2017-2617,Single-Family Detached Unit,Owner,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,1,11/25/19 0:00,1,,N,Y,,,,,,,,
MOUNTAIN VIEW,SANTA CLARA,2019,,16-016-044-,203  ATHENA CT,,2016-3036,Single-Family Detached Unit,Owner,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,1,1/22/19 0:00,1,,N,Y,,,,,,,,
